Participantcode,Datasource,Oldparticipantcode,Age,AgeM,Gender,Gendercode,Region,Regioncode,Yourreltochild,A1first1respondsname,A1first2respondsno,A1first3reactmumdad,A2phrases1arehungry,A2phrases2aretired,A2phrases3becareful,A2phrases4bequiet,A2phrases5Clap,A2phrases6changenappy,A2phrases7Come,A2phrases11Donttouch,A2phrases12Getup,A2phrases13Give,A2phrases14Givehug,A2phrases15Givekiss,A2phrases16Goget,A2phrases17Good,A2phrases21Openmouth,A2phrases22Sit,A2phrases23Spit,A2phrases24Stopit,A2phrases25timenight,A2phrases26Throw,A2phrases27thispiggy,A2phrases8Dadmumhome,A2phrases9domore,A2phrases10Dontdo,A2phrases18Holdstill,A2phrases19Letsgo,A2phrases20Look,A2phrases28wantride,Asounds1baa,Asounds2choo,Asounds3cockadoodledoo,Asounds4grr,Asounds5meow,Asounds6moo,Asounds7ouch,Asounds8quack,Asounds9uhoh,Asounds10vroom,Asounds11woof,Asounds12yum,Asounds13tweet,Banimal1animal,Banimal2bear,Banimal3bee,Banimal4bird,Banimal5bug,Banimal6rabbit,Banimal7butterfly,Banimal8cat,Banimal9chicken,Banimal10cow,Banimal11dog,Banimal12donkey,Banimal13duck,Banimal14elephant,Banimal15fish,Banimal16fly,Banimal17frog,Banimal18giraffe,Banimal19gouse,Banimal20horse,Banimal21kitten,Banimal22lamb,Banimal23lion,Banimal24monkey,Banimal25mouse,Banimal26owl,Banimal27penguin,Banimal28pig,Banimal29puppy,Banimal30sheep,Banimal31snake,Banimal32spider,Banimal33squirrel,Banimal34tiger,Cvehicle1aeroplane,Cvehicle2bicycle,Cvehicle3boat,Cvehicle4bus,Cvehicle5car,Cvehicle6fire,Cvehicle7lorry,Cvehicle8pram,Cvehicle9pushchair,Cvehicle10tractor,Cvehicle11train,Dtoys1ball,Dtoys2balloon,Dtoys3block,Dtoys4book,Dtoys5brick,Dtoys6bubble,Dtoys7doll,Dtoys8pen,Dtoys9teddy,Dtoys10toy,Efood1apple,Efood2banana,Efood3biscuit,Efood4bread,Efood5butter,Efood6cake,Efood7carrot,Efood8cereal,Efood9cheese,Efood10chicken,Efood11chips,Efood12chocolate,Efood13coffee,Efood14drink,Efood15egg,Efood16fish,Efood17food,Efood18ice,Efood19jam,Efood20juice,Efood21meat,Efood22milk,Efood23orange,Efood24pasta,Efood25peas,Efood26pizza,Efood27potato,Efood28sandwich,Efood29sausage,Efood30tea,Efood31toast,Efood32water,Efood33yoghurt,Fbody1arm,Fbody2back,Fbody9face,Fbody10feet,Fbody17leg,Fbody18lips,Fbody3belly,Fbody4bellybutton,Fbody5bum,Fbody6cheek,Fbody7chin,Fbody8ear,Fbody11eye,Fbody12finger,Fbody13feet,Fbody14hair,Fbody15hand,Fbody16head,Fbody19knee,Fbody20mouth,Fbody21nose,Fbody22toe,Fbody23tongue,Fbody24teeth,Gclothes1bib,Gclothes2boots,Gclothes3button,Gclothes4cardigan,Gclothes5coat,Gclothes6dress,Gclothes7glasses,Gclothes8hat,Gclothes9jacket,Gclothes10jumper,Gclothes11nappy,Gclothes12pyjamas,Gclothes13scarf,Gclothes14shoes,Gclothes15sock,Gclothes16trousers,Gclothes17vest,Gclothes18zip,Hfurniture1bath,Hfurniture2bathroom,Hfurniture3bed,Hfurniture4bedroom,Hfurniture5chair,Hfurniture6cooker,Hfurniture7cot,Hfurniture8door,Hfurniture9downstairs,Hfurniture10drawer,Hfurniture11highchair,Hfurniture12kitchen,Hfurniture13livingroom,Hfurniture14oven,Hfurniture15fridge,Hfurniture16settee,Hfurniture17sink,Hfurniture18stairs,Hfurniture19table,Hfurniture20TV,Hfurniture21toilet,Hfurniture22upstairs,Hfurniture23window,Ismallitems1bag,Ismallitems2bin,Ismallitems3bottle,Ismallitems4bowl,Ismallitems5box,Ismallitems6broom,Ismallitems7brush,Ismallitems8bucket,Ismallitems9clock,Ismallitems10comb,Ismallitems11computer,Ismallitems12cup,Ismallitems13dummy,Ismallitems14fork,Ismallitems15glass,Ismallitems16hoover,Ismallitems17key,Ismallitems18lamp,Ismallitems19medicine,Ismallitems20money,Ismallitems21paper,Ismallitems22phone,Ismallitems23picture,Ismallitems24pillow,Ismallitems25plant,Ismallitems26plate,Ismallitems27purse,Ismallitems28radio,Ismallitems29rubbish,Ismallitems30scissors,Ismallitems31soap,Ismallitems32spoon,Ismallitems33toothbrush,Ismallitems34towel,Ismallitems35watch,Joutside1flower,Joutside2garden,Joutside3grass,Joutside4house,Joutside5moon,Joutside6outside,Joutside7park,Joutside8party,Joutside9rain,Joutside10road,Joutside11shop,Joutside12sky,Joutside13slide,Joutside14snow,Joutside15star,Joutside16stone,Joutside17sun,Joutside18swing,Joutside19tree,Joutside20wall,Joutside21water,Kpeople1aunt,Kpeople2baby,Kpeople3male,Kpeople4brother,Kpeople7female,Kpeople8grandma,Kpeople9grandpa,Kpeople10lady,Kpeople13people,Kpeople14police,Kpeople15sister,Kpeople16uncle,Kpeople5ownname,Kpeople6dad,Kpeople11man,Kpeople12mum,Lroutines1bath,Lroutines2breakfast,Lroutines3brushteeth,Lroutines4bye,Lroutines5claphands,Lroutines6dinner,Lroutines7dontdinnae,Lroutines8goodnight,Lroutines9hello,Lroutines10hush,Lroutines11lunch,Lroutines12music,Lroutines13nap,Lroutines14no,Lroutines15oops,Lroutines16peekaboo,Lroutines17callphone,Lroutines18please,Lroutines19sorry,Lroutines20meal,Lroutines21thankyou,Lroutines22littlepiggy,Lroutines23wait,Lroutines24wantto,Lroutines25yes,Mactions1bite,Mactions2blow,Mactions3break,Mactions4bring,Mactions5bump,Mactions6carry,Mactions7catch,Mactions8clean,Mactions9come,Mactions10cry,Mactions11cuddle,Mactions12dance,Mactions21get,Mactions22give,Mactions23go,Mactions24help,Mactions25hit,Mactions26hug,Mactions27hurry,Mactions28jump,Mactions29kick,Mactions30kiss,Mactions31like,Mactions32look,Mactions41run,Mactions42say,Mactions43see,Mactions44show,Mactions45shut,Mactions46sing,Mactions47sleep,Mactions48smile,Mactions49splash,Mactions50stop,Mactions51swim,Mactions52swing,Mactions13draw,Mactions14drink,Mactions15drop,Mactions16eat,Mactions17fall,Mactions18feed,Mactions19find,Mactions20finish,Mactions33love,Mactions34open,Mactions35play,Mactions36pull,Mactions37push,Mactions38put,Mactions39read,Mactions40ride,Mactions53take,Mactions54throw,Mactions55tickle,Mactions56touch,Mactions57walk,Mactions58wash,Mactions59wipe,Ndescribing1allgone,Ndescribing2asleep,Ndescribing3big,Ndescribing4blue,Ndescribing5broken,Ndescribing6careful,Ndescribing7clean,Ndescribing8cold,Ndescribing9dirty,Ndescribing10empty,Ndescribing11fast,Ndescribing12gentle,Ndescribing13good,Ndescribing14happy,Ndescribing15hot,Ndescribing16hungry,Ndescribing17hurt,Ndescribing18naughty,Ndescribing19nice,Ndescribing20old,Ndescribing21pretty,Ndescribing22sad,Ndescribing23sleepy,Ndescribing24soft,Ndescribing25thirsty,Ndescribing26tired,Ndescribing27wet,Ndescribing28yellow,Oquestions1how,Oquestions2what,Oquestions3when,Oquestions4where,Oquestions5who,Oquestions6why,Ptime1day,Ptime2later,Ptime3morning,Ptime4night,Ptime5now,Ptime6today,Ptime7tomorrow,Ptime8tonight,Qpronouns1he,Qpronouns2her,Qpronouns3his,Qpronouns4I,Qpronouns5it,Qpronouns6me,Qpronouns7mine,Qpronouns8my,Qpronouns9she,Qpronouns10that,Qpronouns11this,Qpronouns12you,Qpronouns13your,Rplaces1back,Rplaces2down,Rplaces3in,Rplaces4inside,Rplaces5off,Rplaces6on,Rplaces7out,Rplaces8there,Rplaces9to,Rplaces10under,Rplaces11up,Samounts1again,Samounts2all,Samounts3another,Samounts4more,Samounts5none,Samounts6not,Samounts7some,Tgestures1Extendsarmshow,Tgestures2Reachesout,Tgestures3Whenlook,Tgestures4Pointsarm,Tgestures5Wavesbye,Tgestures6Extendsarmup,Tgestures7headno,Tgestures8headyes,Tgestures9shush,Tgestures10Requests,Tgestures11Blowskisses,Tgestures12Shrugs,Ugames1peekaboo,Ugames2pattycake,Ugames3chasing,Ugames4Sings,Ugames5Dances,Ugames6Clapshands,Ugames7highfive,Vactobject1eatspoon,Vactobject2opencup,Vactobject3Combhair,Vactobject4Brushteeth,Vactobject5Wipeface,Vactobject6Puthat,Vactobject7Putshoe,Vactobject8Putnecklace,Vactobject9ifsleeping,Vactobject10Blowhot,Vactobject11Holdplane,Vactobject12telephonetoear,Vactobject13Sniffflowers,Vactobject14Pushtoycar,Vactobject15Throwball,Vactobject16Pourpretendliquid,Vactobject17Stirpretendliquid,Vactobject18Pretenddrink,Wpretendparent1Putbed,Wpretendparent2Coverblanket,Wpretendparent3Feedbottle,Wpretendparent4Feedspoon,Wpretendparent5Brushhair,Wpretendparent6Pushpram,Wpretendparent7Rockit,Wpretendparent8Kissit,Wpretendparent9putshoes,Wpretendparent10Wipeface,Wpretendparent11Talktoit,Wpretendparent12Trynappy,Ximitating1Sweepbroom,Ximitating2Putkey,Ximitating3Banghammer,Ximitating4useofasaw,Ximitating5Type,Ximitating6Readbook,Ximitating7Hoover,Ximitating8instrument,Ximitating9Drivecar,Ximitating10Washingup,Ximitating11Cleancloth,Ximitating12Writepen,Ximitating13Digspade,Ximitating14Putglasses,A1Childgestation,A2Childbweight,A3Earproblem,A3eardetails,A4Speechlanguagedifficulty,A4Speechlanguagedetails,A4Dyslexiadad,A4Dyslexiamum,A4Dyslexiafullsib,A4Dyslexiafirstdegree,A4Autismdad,A4Autismmum,A4Autismfullsib,A4Autismfirstdegree,A4SLIdad,A4SLImum,A4SLIfullsib,A4SLIfirstdegree,A5Developmentaldisability,A5Developmentaldetails,A6Visualimpairment,A6Visualdetails,A7Hearingcommunicationconcerns,A7Hearingcommunicationdetails,B1Numsibs,B2Firstchild,B2Howmanychildren,B2Numoldersibs,B3Twinmultiplebirth,B4Ethnicity,B4Ethnicother,B5childhomeaddress,B6otheradultsmum,B6otheradultsdad,B6otheradultsgparents,B6otherrelatedadults,B6othernonrelatedadults,B6totaladults,B7otherchildren018,B7otherchildren19311,B7otherchildren411,B7otherchildren1217,B7allotherchildren,B8Bedrooms,B10childotheraddress,B11otheradultsmum,B11otheradultsdad,B11otheradultsgparents,B11otherrelatedadults,B11othernonrelatedadults,B12otherchildren018,B12otherchildren19311,B12otherchildren411,B12otherchildren1217,B13Bedroomsotherhouse,B14MaternalAgenow,B15MaternalAgeoldestchild,B16Maternalrelationship,B17Maternaleducation,B18Maternalwork,B19Maternaljobtitle,B20numberworkingmum,B21PaternalAgenow,B22Paternalrelationship,B23Paternaleducation,B24Paternalwork,B25Paternaljobtitle,B26numberworkingdad,B27householdincome,B28parentaleducation,B29householdstatus,C1Carersmum,C1Carersdad,C1Carersother,C2Carertypefamily,C2CarertypeCM,C2Carertypenursery,C3hourslookingafter,C4otherlanguage,C5hourslanguage,C6whatlanguage,C7Hoursofsleep,D1keepfinal,D2keepscarce,D3keepregions,D4keepagegender,a1firstundtotal,a2thingsunderototal,aaunderstandtotal,asoundtotal1,asoundtotal2,asoundtotal,banimaltotal1,banimaltotal2,banimaltotal,cvehicletotal1,cvehicletotal2,cvehicletotal,dtoystotal1,dtoystotal2,dtoystotal,efoodstotal1,efoodstotal2,efoodstotal,fbodytotal1,fbodytotal2,fbodytotal,gclothestotal1,gclothestotal2,gclothestotal,hfurnituretotal1,hfurnituretotal2,hfurnituretotal,ismallitemstotal1,ismallitemstotal2,ismallitemstotal,joutsidetotal1,joutsidetotal2,joutsidetotal,kpeopletotal1,kpeopletotal2,kpeopletotal,lroutinestotal1,lroutinestotal2,lroutinestotal,mactiontotal1,mactiontotal2,mactiontotal,ndescribingtotal1,ndescribingtotal2,ndescribingtotal,oquestiontotal1,oquestiontotal2,oquestiontotal,ptimetotal1,ptimetotal2,ptimetotal,qpronounstotal1,qpronounstotal2,qpronounstotal,rplacestotal1,rplacestotal2,rplacestotal,samountstotal1,samountstotal2,samountstotal,tcommgesttotal,tcommgestmax1total,ugamegesttotal,vobjectgesttotal,wparentgesttotal,xadultgesttotal,comprehensiontotal,productiontotal,gesturetotal,LSOA,IMDscore,IMDquintile,filter_$,Zcomprehensiontotalbymonth,Zproductiontotalbymonth,Zgesturetotalbymonth,Lowcomp,Lowprod,Lowgest
151,Standardisation data-old templates JJ,Q0151,18.89117043,18,male,1,North West,5,Mother,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,0,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,0,2,2,0,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,1,2,1,1,0,2,2,1,1,2,0,2,2,2,1,0,2,2,0,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0,1,9,0,0,1, ,4,0,1,0,9,9,2,0,0,0,0,0,4,8,8,8,8,8,8,8,8,8,8,8,5,9,1,5,2,Customer Relationship Manager,2,5,1,2,2,Account Manager,2,4,5,1,0,0,1,1,0,1,3,0, , ,13,keep,keep, , ,3,28,31,0,13,13,3,31,34,1,10,11,1,9,10,5,27,32,7,16,23,5,11,16,8,15,23,4,27,31,3,18,21,2,14,16,3,21,24,13,46,59,5,15,20,2,4,6,3,4,7,3,7,10,2,9,11,3,4,7,24,12,7,18,9,14,374,301,60,E01005768,9.05,2,1,1.452142103,2.399902139,1.581861747,0,0,0
153,Standardisation data-old templates JJ,Q0153,17.97125257,17,male,1,North West,5,Mother,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,1,1,2,2,0,2,0,0,2,2,1,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,1,0,2,2,2,1,0,0,2,0,2,2,0,1,2,0,1,0,2,2,1,2,0,1,1,2,0,2,2,2,1,0,1,1,1,0,1,0,1,0,1,2,2,2,1,2,2,1,2,2,2,2,0,2,2,0,0,0,2,0,2,2,1,0,2,0,0,2,2,2,0,0,2,1,1,0,2,0,1,2,1,0,2,1,0,0,0,1,0,2,1,2,1,1,2,1,0,0,1,1,0,1,0,2,0,0,2,0,1,0,1,2,2,1,0,0,2,0,0,0,2,0,0,0,2,0,2,1,1,0,2,2,0,2,2,2,1,2,1,0,0,1,2,0,2,0,1,2,2,0,1,0,2,1,2,2,1,2,0,0,0,0,0,1,2,0,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,0,1,0,0,1,0,1,0,0,1,2,2,0,1,2,0,1,0,0,2,2,1,0,1,1,1,0,0,2,1,1,0,1,2,1,2,2,1,0,1,2,0,0,0,0,2,1,0,1,0,1,0,0,2,1,0,1,1,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,0,0,2,0,0,0,1,2,2,1,1,2,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,9,1,1,1,1,1,1,9,0,0,1,0,1,2,3,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0, ,0, ,1,0,1,1,0,1, ,4,0,1,0,0,0,2,9,1,9,9,1,3,8,8,8,8,8,8,8,8,8,8,8,4,3,1,4,2,Speech + Language Therapist,2,4,1,9,2,Accountant,2,4,4,1,1,1,1,0,0,1,2,0, , ,13,keep,keep, , ,3,20,23,2,11,13,5,24,29,1,9,10,1,8,9,7,17,24,9,10,19,1,8,9,9,7,16,9,8,17,5,10,15,3,6,9,11,14,25,22,12,34,4,4,8,1,1,2,0,0,0,0,0,0,0,5,5,0,2,2,15,7.5,6,14,6,9,246,156,42.5,E01018705,4.15,1,0,0.397856728,1.159043071,0.136089701,0,0,0
156,Standardisation data-old templates JJ,Q0156j,18.1026694,18,male,1,South East,8,Mother,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,2,0,2,1,0,0,1,0,2,2,0,0,0,1,0,2,0,2,0,2,1,1,2,2,1,2,2,0,2,1,0,2,2,0,2,2,0,2,1,1,2,1,2,1,0,2,2,1,0,1,2,0,2,0,0,2,2,1,0,0,2,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,1,0,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,2,2,2,1,0,0,1,2,2,0,2,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,0,0,1,2,0,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,3,2,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0, ,0, ,1,0,1,1,0,1, ,4,0,1,0,0,0,2,0,0,0,1,1,3,8,8,8,8,8,8,8,8,8,8,8,5,3,1,5,2,Business Psychologist,1,5,1,5,2,Design Services Director,2,4,5,1,1,0,0,0,0,9,0,0, , ,14,keep,keep, , ,3,18,21,2,4,6,9,16,25,2,5,7,4,1,5,8,2,10,5,0,5,2,2,4,9,1,10,8,3,11,6,2,8,2,1,3,7,7,14,13,1,14,1,2,3,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,15,7.5,6,13,5,5,128,49,36.5,E01028527,13.65,2,1,-1.46946191,-0.444565675,-0.954513591,0,0,0
157,Standardisation data-old templates JJ,Q0157j,18.0698152,18,female,2,East Midlands,1,Mother,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,2,0,0,0,0,1,1,0,1,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,2,0,2,1,1,1,2,1,1,1,1,2,2,1,1,0,1,0,1,1,1,0,1,2,1,0,0,2,0,1,0,1,0,0,1,1,1,1,2,1,1,1,1,0,0,1,0,0,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,3,2,0, ,1,was IVF pregnancy via donor egg - no history known although I have dyslexia,0,1,0,1,0,0,0,0,0,0,0,0,0, ,0, ,0, ,1,9,9,9,1,1, ,4,0,1,0,9,9,2,1,0,0,0,1,3,8,8,8,8,8,8,8,8,8,8,8,5,9,1,4,4,national health development manager,2,5,1,4,2,assistant manager,2,3,4,1,1,0,0,0,0,0,0,0, , ,13,keep,keep, , ,3,20,23,5,1,6,11,1,12,4,0,4,5,0,5,13,1,14,12,0,12,5,1,6,9,0,9,8,0,8,8,0,8,9,2,11,15,5,20,34,2,36,6,0,6,3,0,3,2,0,2,5,0,5,9,1,10,6,0,6,18,9,5,11,7,7,183,14,39,E01026225,8.23,1,1,-0.816257761,-0.839630649,-0.684686428,0,0,0
159,Standardisation data-old templates JJ,Q0159j,17.51129363,17,male,1,North West,5,Mother,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,0,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,2,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,2,1,0,1,1,1,1,1,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,2,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,2,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,1,0,1,1,0,2,2,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2,1,1,0,1,1,1,1,2,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,2,2,2,2,2,2,2,0,1,2,2,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,3,2,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0, ,0, ,1,0,1,1,0,2, ,4,0,0,0,1,0,2,0,0,0,0,0,3,8,8,8,8,8,8,8,8,8,8,8,5,2,1,4,2,Teacher of History,2,4,1,4,2,Waiter/ Bar Supervisor,1,4,4,1,1,0,1,1,1,0,2,0, , ,13,keep,keep, , ,3,23,26,2,11,13,28,4,32,8,1,9,6,0,6,17,2,19,13,2,15,7,0,7,11,1,12,8,1,9,15,1,16,6,1,7,20,2,22,35,2,37,16,2,18,2,0,2,3,0,3,1,0,1,5,0,5,2,0,2,19,9.5,6,7,5,4,235,30,31.5,E01007301,12.46,2,0,0.269692717,-0.428003759,-1.003407644,0,0,0
